IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.210.174.156,2086,2086,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.218.74.119,2095,2095,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.222.181.117,80,80,false,SIN,Asia Pacific,Singapore,37,0.00
8.222.150.197,8880,8880,false,SIN,Asia Pacific,Singapore,37,0.00
8.217.91.121,2086,2086,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.218.8.142,2052,2052,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.236.237.90,8880,8880,false,SIN,Asia Pacific,Singapore,37,0.00
47.237.95.13,2082,2082,false,SIN,Asia Pacific,Singapore,37,0.00
8.218.2.181,2095,2095,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.219.193.202,2052,2052,false,SIN,Asia Pacific,Singapore,37,0.00
8.210.3.24,2095,2095,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.243.67.28,80,80,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.218.142.253,2086,2086,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.219.193.202,80,80,false,SIN,Asia Pacific,Singapore,37,0.00
8.210.48.107,80,80,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.242.125.241,80,80,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.243.60.150,8880,8880,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.242.68.32,80,80,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.210.107.246,2086,2086,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.222.183.242,8880,8880,false,SIN,Asia Pacific,Singapore,37,0.00
8.218.3.12,8880,8880,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.243.139.85,2052,2052,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.237.0.31,2052,2052,false,SIN,Asia Pacific,Singapore,37,0.00
8.217.154.218,2053,2053,true,HKG,Asia Pacific,Hong Kong,37,0.00
47.243.51.171,8880,8880,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.217.250.222,2082,2082,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.236.253.41,8080,8080,false,SIN,Asia Pacific,Singapore,37,0.00
8.210.89.245,2082,2082,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.210.21.65,8880,8880,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.236.172.95,2095,2095,false,SIN,Asia Pacific,Singapore,37,0.00
47.76.227.40,8080,8080,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.243.173.187,80,80,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.242.119.104,2095,2095,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.243.42.155,2052,2052,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.210.34.188,2082,2082,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.76.77.103,8080,8080,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.218.81.14,2082,2082,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.218.53.110,2095,2095,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.218.18.235,2052,2052,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.243.139.85,8880,8880,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.236.171.205,8080,8080,false,SIN,Asia Pacific,Singapore,37,0.00
47.243.18.199,80,80,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.237.121.38,80,80,false,SIN,Asia Pacific,Singapore,37,0.00
47.243.139.85,80,80,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.210.89.245,8080,8080,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.76.227.40,80,80,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.236.253.41,2082,2082,false,SIN,Asia Pacific,Singapore,37,0.00
47.237.82.15,2095,2095,false,SIN,Asia Pacific,Singapore,37,0.00
47.236.118.216,2052,2052,false,SIN,Asia Pacific,Singapore,37,0.00
47.243.139.85,8080,8080,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.218.211.17,2086,2086,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.243.203.119,8080,8080,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.218.52.115,2095,2095,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.76.49.246,2095,2095,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.222.183.242,8880,8880,false,SIN,Asia Pacific,Singapore,37,0.00
47.76.233.67,2086,2086,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.219.222.98,80,80,false,SIN,Asia Pacific,Singapore,37,0.00
8.222.244.192,8080,8080,false,SIN,Asia Pacific,Singapore,37,0.00
47.242.174.27,80,80,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.210.65.1,2086,2086,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.210.146.108,80,80,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.242.125.241,8880,8880,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.236.146.249,80,80,false,SIN,Asia Pacific,Singapore,37,0.00
8.210.244.38,80,80,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.219.99.169,80,80,false,SIN,Asia Pacific,Singapore,37,0.00
8.217.50.252,2053,2053,true,HKG,Asia Pacific,Hong Kong,37,0.00
47.242.202.230,2095,2095,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.210.63.130,8080,8080,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.242.176.237,8880,8880,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.222.249.190,2095,2095,false,SIN,Asia Pacific,Singapore,37,0.00
8.218.18.132,8880,8880,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.210.89.245,8880,8880,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.210.66.190,8880,8880,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.242.42.153,8080,8080,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.243.60.150,8080,8080,false,HKG,Asia Pacific,Hong Kong,37,0.00
47.236.253.41,2082,2082,false,SIN,Asia Pacific,Singapore,38,0.00
8.210.245.224,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.243.243.14,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.210.175.109,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.210.244.38,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.243.243.14,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.210.245.224,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.210.55.134,80,80,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.218.52.115,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.242.119.104,80,80,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.219.198.34,80,80,false,SIN,Asia Pacific,Singapore,38,0.00
8.210.244.38,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.243.183.127,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.243.51.171,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.243.74.220,80,80,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.243.74.220,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.210.65.1,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.242.252.237,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.236.75.152,2082,2082,false,SIN,Asia Pacific,Singapore,38,0.00
47.238.43.79,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.242.59.216,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.243.203.119,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.210.66.190,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.76.214.139,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.210.175.109,80,80,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.242.232.14,80,80,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.218.136.25,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.243.27.217,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.217.250.222,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.243.86.79,80,80,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.218.65.171,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.210.174.156,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.242.232.14,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.210.107.246,80,80,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.242.42.153,80,80,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.217.159.210,80,80,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.218.85.128,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.217.221.165,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.236.149.107,80,80,false,SIN,Asia Pacific,Singapore,38,0.00
47.243.70.186,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.219.202.130,80,80,false,SIN,Asia Pacific,Singapore,38,0.00
8.218.52.115,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.243.51.171,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.243.243.14,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.218.74.119,80,80,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.218.8.142,80,80,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.76.192.24,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.76.225.255,80,80,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.243.139.85,80,80,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.218.207.169,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.210.245.224,80,80,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.218.74.119,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.218.211.17,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.210.42.171,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.218.48.92,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.219.199.220,80,80,false,SIN,Asia Pacific,Singapore,38,0.00
8.210.101.157,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.76.233.67,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.218.143.10,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.222.222.64,2095,2095,false,SIN,Asia Pacific,Singapore,38,0.00
47.243.42.219,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.210.174.156,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.217.145.40,8443,8443,true,HKG,Asia Pacific,Hong Kong,38,0.00
47.243.234.9,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.210.174.156,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.76.80.72,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.217.149.28,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.236.87.246,8880,8880,false,SIN,Asia Pacific,Singapore,38,0.00
47.236.104.11,2095,2095,false,SIN,Asia Pacific,Singapore,38,0.00
47.243.183.127,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.243.70.186,80,80,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.210.203.7,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.76.98.98,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.219.201.245,2095,2095,false,SIN,Asia Pacific,Singapore,38,0.00
47.238.6.58,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.218.74.119,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.76.189.102,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.210.245.224,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.210.34.188,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.242.234.127,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.76.94.15,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.210.101.157,80,80,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.237.92.26,2082,2082,false,SIN,Asia Pacific,Singapore,38,0.00
8.222.169.222,8080,8080,false,SIN,Asia Pacific,Singapore,38,0.00
47.76.233.67,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.218.126.53,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.210.245.224,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.210.43.213,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.218.2.181,80,80,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.218.204.128,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.218.52.115,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.210.55.134,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.210.174.156,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.222.244.192,2082,2082,false,SIN,Asia Pacific,Singapore,38,0.00
8.210.207.214,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.243.206.150,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.243.70.186,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.210.245.224,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.218.122.55,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.219.199.220,2052,2052,false,SIN,Asia Pacific,Singapore,38,0.00
8.218.122.55,80,80,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.236.75.152,8880,8880,false,SIN,Asia Pacific,Singapore,38,0.00
47.242.79.71,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.243.26.83,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.219.170.232,2095,2095,false,SIN,Asia Pacific,Singapore,38,0.00
8.210.192.93,80,80,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.243.186.171,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.236.146.249,8880,8880,false,SIN,Asia Pacific,Singapore,38,0.00
8.210.107.246,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.76.189.102,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.210.43.213,80,80,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.236.169.141,8880,8880,false,SIN,Asia Pacific,Singapore,38,0.00
47.243.27.217,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.243.86.79,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.76.233.67,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.76.77.103,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.242.7.162,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.242.232.14,80,80,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.210.192.93,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.210.119.11,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.210.21.65,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.218.3.198,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.76.37.57,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.236.80.110,2095,2095,false,SIN,Asia Pacific,Singapore,38,0.00
47.237.10.1,2086,2086,false,SIN,Asia Pacific,Singapore,38,0.00
47.236.93.176,2052,2052,false,SIN,Asia Pacific,Singapore,38,0.00
47.243.42.219,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.243.107.148,80,80,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.218.243.95,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.237.10.1,2082,2082,false,SIN,Asia Pacific,Singapore,38,0.00
8.218.204.128,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.76.33.40,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.222.249.190,2052,2052,false,SIN,Asia Pacific,Singapore,38,0.00
47.236.9.152,8880,8880,false,SIN,Asia Pacific,Singapore,38,0.00
47.243.183.127,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.243.243.14,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.218.48.92,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.242.183.7,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.219.122.55,2095,2095,false,SIN,Asia Pacific,Singapore,39,0.00
47.236.166.131,80,80,false,SIN,Asia Pacific,Singapore,39,0.00
47.76.214.139,8443,8443,true,HKG,Asia Pacific,Hong Kong,39,0.00
8.223.3.253,80,80,false,SIN,Asia Pacific,Singapore,39,0.00
8.217.85.14,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.218.98.75,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.210.21.65,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.210.175.109,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.218.122.55,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.243.42.155,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.210.63.130,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.218.65.171,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.217.193.25,80,80,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.243.5.154,80,80,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.236.189.92,80,80,false,SIN,Asia Pacific,Singapore,39,0.00
8.218.146.204,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.219.42.72,80,80,false,SIN,Asia Pacific,Singapore,39,0.00
8.210.43.213,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.210.175.109,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.76.32.108,80,80,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.243.186.171,80,80,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.76.37.57,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.242.234.127,80,80,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.76.225.255,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.243.139.243,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.219.107.135,80,80,false,SIN,Asia Pacific,Singapore,39,0.00
47.243.26.83,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.236.253.41,80,80,false,SIN,Asia Pacific,Singapore,39,0.00
47.76.204.76,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.76.203.101,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.237.11.182,2095,2095,false,SIN,Asia Pacific,Singapore,39,0.00
8.210.119.11,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.236.254.120,80,80,false,SIN,Asia Pacific,Singapore,39,0.00
47.76.225.255,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.76.49.246,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.218.173.78,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.210.89.245,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.210.192.93,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.218.85.128,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.222.193.65,8080,8080,false,SIN,Asia Pacific,Singapore,39,0.00
47.243.60.150,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.242.252.237,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.76.213.245,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.238.35.50,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.210.89.245,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.243.67.28,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.243.70.186,80,80,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.242.107.109,80,80,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.243.169.63,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.210.207.214,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.76.233.67,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.76.214.139,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.210.39.96,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.217.251.62,80,80,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.76.94.15,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.243.169.63,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.243.42.155,80,80,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.218.222.36,80,80,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.243.5.154,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.76.214.139,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.76.214.139,80,80,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.210.3.24,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.236.117.48,2086,2086,false,SIN,Asia Pacific,Singapore,39,0.00
8.218.3.12,80,80,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.218.211.17,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.217.49.34,2053,2053,true,HKG,Asia Pacific,Hong Kong,39,0.00
47.242.183.7,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.218.48.92,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.242.17.250,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.243.60.150,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.219.240.160,2082,2082,false,SIN,Asia Pacific,Singapore,39,0.00
47.243.42.219,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.243.91.58,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.242.252.237,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.76.227.128,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.218.211.17,80,80,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.243.26.83,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.243.186.171,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.217.164.10,80,80,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.76.49.246,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.243.42.219,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.243.60.150,80,80,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.237.83.20,8080,8080,false,SIN,Asia Pacific,Singapore,39,0.00
47.243.90.180,80,80,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.218.142.253,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.236.169.15,2082,2082,false,SIN,Asia Pacific,Singapore,39,0.00
47.76.26.26,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.238.0.114,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.236.202.91,8080,8080,false,SIN,Asia Pacific,Singapore,39,0.00
8.210.9.129,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.210.63.130,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.210.3.24,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.243.60.150,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.218.207.169,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.210.65.1,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.210.42.171,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.242.234.127,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.237.95.13,8880,8880,false,SIN,Asia Pacific,Singapore,39,0.00
8.210.192.93,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.76.233.67,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.243.139.243,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.243.203.119,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.210.65.1,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.242.252.237,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.218.207.169,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.210.156.6,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.236.121.23,2082,2082,false,SIN,Asia Pacific,Singapore,39,0.00
8.218.2.181,80,80,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.76.80.72,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.242.79.71,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.243.255.224,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,0.00
47.242.107.109,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.217.221.165,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.210.192.93,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.218.8.142,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.76.214.139,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.210.66.190,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.236.144.48,2086,2086,false,SIN,Asia Pacific,Singapore,40,0.00
8.218.146.204,8443,8443,true,HKG,Asia Pacific,Hong Kong,40,0.00
8.210.156.6,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.243.51.171,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.243.169.63,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.243.51.171,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.217.145.40,2083,2083,true,HKG,Asia Pacific,Hong Kong,40,0.00
47.243.51.171,80,80,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.218.136.25,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.218.126.53,80,80,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.210.9.129,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.242.155.183,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.210.9.129,80,80,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.218.11.90,80,80,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.218.136.25,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,0.00
47.242.176.237,80,80,false,HKG,Asia Pacific,Hong Kong,40,0.00
