IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.219.200.145,2086,2086,false,SIN,Asia Pacific,Singapore,22,0.00
8.219.248.47,80,80,false,SIN,Asia Pacific,Singapore,22,0.00
8.219.111.147,2086,2086,false,SIN,Asia Pacific,Singapore,22,0.00
47.236.93.176,8880,8880,false,SIN,Asia Pacific,Singapore,22,0.00
8.219.100.168,2086,2086,false,SIN,Asia Pacific,Singapore,22,0.00
47.236.5.223,2082,2082,false,SIN,Asia Pacific,Singapore,22,0.00
8.219.147.58,80,80,false,SIN,Asia Pacific,Singapore,22,0.00
8.219.177.205,2082,2082,false,SIN,Asia Pacific,Singapore,22,0.00
8.219.191.40,2052,2052,false,SIN,Asia Pacific,Singapore,22,0.00
8.219.210.64,2052,2052,false,SIN,Asia Pacific,Singapore,22,0.00
47.236.169.141,8080,8080,false,SIN,Asia Pacific,Singapore,22,0.00
8.222.191.138,2086,2086,false,SIN,Asia Pacific,Singapore,22,0.00
8.219.42.72,80,80,false,SIN,Asia Pacific,Singapore,22,0.00
47.236.80.110,2086,2086,false,SIN,Asia Pacific,Singapore,22,0.00
47.236.144.156,2095,2095,false,SIN,Asia Pacific,Singapore,22,0.00
47.236.169.15,8880,8880,false,SIN,Asia Pacific,Singapore,22,0.00
47.236.75.152,80,80,false,SIN,Asia Pacific,Singapore,22,0.00
47.236.146.249,2086,2086,false,SIN,Asia Pacific,Singapore,22,0.00
47.236.144.196,2095,2095,false,SIN,Asia Pacific,Singapore,22,0.00
47.237.95.140,2086,2086,false,SIN,Asia Pacific,Singapore,22,0.00
8.219.40.37,8880,8880,false,SIN,Asia Pacific,Singapore,22,0.00
8.219.248.47,8880,8880,false,SIN,Asia Pacific,Singapore,22,0.00
47.245.102.52,8080,8080,false,SIN,Asia Pacific,Singapore,22,0.00
47.236.104.11,2082,2082,false,SIN,Asia Pacific,Singapore,22,0.00
8.219.122.55,8080,8080,false,SIN,Asia Pacific,Singapore,22,0.00
8.219.220.88,2086,2086,false,SIN,Asia Pacific,Singapore,22,0.00
8.219.198.34,8080,8080,false,SIN,Asia Pacific,Singapore,22,0.00
8.219.84.214,2082,2082,false,SIN,Asia Pacific,Singapore,22,0.00
47.237.94.140,2052,2052,false,SIN,Asia Pacific,Singapore,22,0.00
47.236.17.193,8080,8080,false,SIN,Asia Pacific,Singapore,22,0.00
47.236.168.17,2086,2086,false,SIN,Asia Pacific,Singapore,22,0.00
47.236.75.113,2052,2052,false,SIN,Asia Pacific,Singapore,22,0.00
8.219.113.232,80,80,false,SIN,Asia Pacific,Singapore,22,0.00
47.236.169.164,80,80,false,SIN,Asia Pacific,Singapore,22,0.00
8.219.77.222,2086,2086,false,SIN,Asia Pacific,Singapore,22,0.00
8.219.104.37,80,80,false,SIN,Asia Pacific,Singapore,22,0.00
8.219.107.135,8880,8880,false,SIN,Asia Pacific,Singapore,22,0.00
8.219.194.170,2082,2082,false,SIN,Asia Pacific,Singapore,22,0.00
47.236.254.120,8080,8080,false,SIN,Asia Pacific,Singapore,22,0.00
47.237.95.13,2052,2052,false,SIN,Asia Pacific,Singapore,22,0.00
47.236.170.54,2086,2086,false,SIN,Asia Pacific,Singapore,22,0.00
8.219.97.50,8080,8080,false,SIN,Asia Pacific,Singapore,22,0.00
47.236.145.85,2082,2082,false,SIN,Asia Pacific,Singapore,22,0.00
47.237.95.13,2082,2082,false,SIN,Asia Pacific,Singapore,22,0.00
8.219.40.37,8080,8080,false,SIN,Asia Pacific,Singapore,22,0.00
47.236.83.239,2095,2095,false,SIN,Asia Pacific,Singapore,22,0.00
8.219.139.13,80,80,false,SIN,Asia Pacific,Singapore,22,0.00
8.219.78.188,8880,8880,false,SIN,Asia Pacific,Singapore,22,0.00
8.219.193.202,2086,2086,false,SIN,Asia Pacific,Singapore,22,0.00
8.219.209.14,2082,2082,false,SIN,Asia Pacific,Singapore,22,0.00
47.236.172.95,2086,2086,false,SIN,Asia Pacific,Singapore,22,0.00
8.219.163.195,8880,8880,false,SIN,Asia Pacific,Singapore,22,0.00
47.237.4.233,80,80,false,SIN,Asia Pacific,Singapore,22,0.00
8.219.83.201,2086,2086,false,SIN,Asia Pacific,Singapore,22,0.00
47.237.95.146,2082,2082,false,SIN,Asia Pacific,Singapore,22,0.00
47.245.102.52,8080,8080,false,SIN,Asia Pacific,Singapore,22,0.00
47.236.165.25,2086,2086,false,SIN,Asia Pacific,Singapore,22,0.00
8.219.120.87,8880,8880,false,SIN,Asia Pacific,Singapore,22,0.00
8.219.122.55,8880,8880,false,SIN,Asia Pacific,Singapore,22,0.00
8.219.120.87,2052,2052,false,SIN,Asia Pacific,Singapore,22,0.00
8.219.202.130,2095,2095,false,SIN,Asia Pacific,Singapore,22,0.00
8.219.107.135,2082,2082,false,SIN,Asia Pacific,Singapore,22,0.00
8.219.122.55,80,80,false,SIN,Asia Pacific,Singapore,22,0.00
47.236.253.41,8880,8880,false,SIN,Asia Pacific,Singapore,23,0.00
47.236.104.11,2095,2095,false,SIN,Asia Pacific,Singapore,23,0.00
47.236.180.51,8080,8080,false,SIN,Asia Pacific,Singapore,23,0.00
47.237.82.15,2052,2052,false,SIN,Asia Pacific,Singapore,23,0.00
47.236.144.156,2095,2095,false,SIN,Asia Pacific,Singapore,23,0.00
47.236.189.92,2095,2095,false,SIN,Asia Pacific,Singapore,23,0.00
47.236.232.148,2095,2095,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.237.250,80,80,false,SIN,Asia Pacific,Singapore,23,0.00
47.237.4.233,80,80,false,SIN,Asia Pacific,Singapore,23,0.00
47.236.145.85,80,80,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.51.211,2095,2095,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.103.65,8080,8080,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.104.37,2052,2052,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.50.180,2095,2095,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.199.220,2086,2086,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.110.81,8080,8080,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.42.72,2052,2052,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.126.240,2052,2052,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.100.168,2082,2082,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.248.47,8080,8080,false,SIN,Asia Pacific,Singapore,23,0.00
47.236.180.24,8880,8880,false,SIN,Asia Pacific,Singapore,23,0.00
8.222.208.38,2082,2082,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.99.169,2082,2082,false,SIN,Asia Pacific,Singapore,23,0.00
47.236.172.71,2082,2082,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.42.72,8080,8080,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.113.232,2086,2086,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.100.168,80,80,false,SIN,Asia Pacific,Singapore,23,0.00
47.245.114.163,2082,2082,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.174.142,8880,8880,false,SIN,Asia Pacific,Singapore,23,0.00
47.236.170.225,8880,8880,false,SIN,Asia Pacific,Singapore,23,0.00
47.236.10.100,2052,2052,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.40.37,2052,2052,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.51.211,8880,8880,false,SIN,Asia Pacific,Singapore,23,0.00
8.222.136.247,8880,8880,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.42.72,2086,2086,false,SIN,Asia Pacific,Singapore,23,0.00
47.237.83.20,2082,2082,false,SIN,Asia Pacific,Singapore,23,0.00
47.236.121.23,80,80,false,SIN,Asia Pacific,Singapore,23,0.00
47.236.180.51,2082,2082,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.6.150,8080,8080,false,SIN,Asia Pacific,Singapore,23,0.00
47.236.83.239,2082,2082,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.177.205,2095,2095,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.100.168,2082,2082,false,SIN,Asia Pacific,Singapore,23,0.00
8.222.169.222,2086,2086,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.202.130,8880,8880,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.78.188,2082,2082,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.198.139,8880,8880,false,SIN,Asia Pacific,Singapore,23,0.00
47.245.84.124,80,80,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.111.175,2082,2082,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.237.250,2052,2052,false,SIN,Asia Pacific,Singapore,23,0.00
47.236.144.196,2095,2095,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.229.190,2095,2095,false,SIN,Asia Pacific,Singapore,23,0.00
47.237.86.185,2086,2086,false,SIN,Asia Pacific,Singapore,23,0.00
47.236.17.193,2082,2082,false,SIN,Asia Pacific,Singapore,23,0.00
47.236.75.113,80,80,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.60.54,2052,2052,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.86.200,80,80,false,SIN,Asia Pacific,Singapore,23,0.00
47.237.100.206,8880,8880,false,SIN,Asia Pacific,Singapore,23,0.00
47.236.102.102,80,80,false,SIN,Asia Pacific,Singapore,23,0.00
47.236.104.11,2052,2052,false,SIN,Asia Pacific,Singapore,23,0.00
47.236.158.158,2086,2086,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.4.122,2095,2095,false,SIN,Asia Pacific,Singapore,23,0.00
47.236.172.71,2052,2052,false,SIN,Asia Pacific,Singapore,23,0.00
47.236.123.133,2052,2052,false,SIN,Asia Pacific,Singapore,23,0.00
47.236.104.11,80,80,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.142.191,2052,2052,false,SIN,Asia Pacific,Singapore,23,0.00
47.237.95.156,8880,8880,false,SIN,Asia Pacific,Singapore,23,0.00
47.236.75.152,2052,2052,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.83.71,80,80,false,SIN,Asia Pacific,Singapore,23,0.00
47.236.149.107,2052,2052,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.42.72,2082,2082,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.237.250,2095,2095,false,SIN,Asia Pacific,Singapore,23,0.00
47.237.82.15,2086,2086,false,SIN,Asia Pacific,Singapore,23,0.00
47.236.237.90,2086,2086,false,SIN,Asia Pacific,Singapore,23,0.00
47.236.130.95,2095,2095,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.40.37,80,80,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.117.198,2095,2095,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.248.47,8880,8880,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.77.222,80,80,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.103.65,2082,2082,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.107.135,80,80,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.49.65,80,80,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.170.232,2052,2052,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.107.135,8080,8080,false,SIN,Asia Pacific,Singapore,23,0.00
47.237.95.140,8080,8080,false,SIN,Asia Pacific,Singapore,23,0.00
47.236.117.48,8880,8880,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.84.214,2086,2086,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.78.188,80,80,false,SIN,Asia Pacific,Singapore,24,0.00
8.219.113.232,2095,2095,false,SIN,Asia Pacific,Singapore,24,0.00
47.236.168.17,2086,2086,false,SIN,Asia Pacific,Singapore,24,0.00
8.222.237.131,2086,2086,false,SIN,Asia Pacific,Singapore,24,0.00
47.236.158.158,2082,2082,false,SIN,Asia Pacific,Singapore,24,0.00
8.219.117.198,2086,2086,false,SIN,Asia Pacific,Singapore,24,0.00
47.236.232.148,8080,8080,false,SIN,Asia Pacific,Singapore,24,0.00
47.245.96.80,2086,2086,false,SIN,Asia Pacific,Singapore,24,0.00
47.237.8.82,2095,2095,false,SIN,Asia Pacific,Singapore,24,0.00
8.219.0.162,2086,2086,false,SIN,Asia Pacific,Singapore,24,0.00
8.222.164.209,2086,2086,false,SIN,Asia Pacific,Singapore,24,0.00
47.237.125.8,2082,2082,false,SIN,Asia Pacific,Singapore,24,0.00
8.219.5.10,8880,8880,false,SIN,Asia Pacific,Singapore,24,0.00
47.236.118.216,2082,2082,false,SIN,Asia Pacific,Singapore,24,0.00
8.222.193.65,2086,2086,false,SIN,Asia Pacific,Singapore,24,0.00
47.236.146.249,8080,8080,false,SIN,Asia Pacific,Singapore,24,0.00
47.236.164.215,2082,2082,false,SIN,Asia Pacific,Singapore,24,0.00
47.236.123.133,8080,8080,false,SIN,Asia Pacific,Singapore,24,0.00
8.222.244.192,8080,8080,false,SIN,Asia Pacific,Singapore,24,0.00
8.219.86.200,2086,2086,false,SIN,Asia Pacific,Singapore,24,0.00
47.236.10.100,8880,8880,false,SIN,Asia Pacific,Singapore,24,0.00
8.219.139.13,2095,2095,false,SIN,Asia Pacific,Singapore,24,0.00
8.219.126.240,80,80,false,SIN,Asia Pacific,Singapore,24,0.00
8.219.198.34,80,80,false,SIN,Asia Pacific,Singapore,24,0.00
47.236.5.223,80,80,false,SIN,Asia Pacific,Singapore,24,0.00
47.236.165.25,80,80,false,SIN,Asia Pacific,Singapore,24,0.00
8.219.67.133,2082,2082,false,SIN,Asia Pacific,Singapore,24,0.00
47.236.167.231,8880,8880,false,SIN,Asia Pacific,Singapore,24,0.00
8.219.50.180,8080,8080,false,SIN,Asia Pacific,Singapore,24,0.00
8.219.198.139,2052,2052,false,SIN,Asia Pacific,Singapore,24,0.00
47.236.180.24,2052,2052,false,SIN,Asia Pacific,Singapore,24,0.00
47.236.164.215,8080,8080,false,SIN,Asia Pacific,Singapore,24,0.00
47.237.14.220,2095,2095,false,SIN,Asia Pacific,Singapore,24,0.00
47.236.189.92,2086,2086,false,SIN,Asia Pacific,Singapore,24,0.00
47.236.149.107,8080,8080,false,SIN,Asia Pacific,Singapore,24,0.00
47.236.254.120,8880,8880,false,SIN,Asia Pacific,Singapore,24,0.00
8.219.6.150,2095,2095,false,SIN,Asia Pacific,Singapore,24,0.00
47.236.202.91,80,80,false,SIN,Asia Pacific,Singapore,24,0.00
47.236.189.92,8080,8080,false,SIN,Asia Pacific,Singapore,24,0.00
47.236.180.24,8080,8080,false,SIN,Asia Pacific,Singapore,24,0.00
8.219.124.227,8880,8880,false,SIN,Asia Pacific,Singapore,24,0.00
47.236.144.156,80,80,false,SIN,Asia Pacific,Singapore,24,0.00
47.236.80.110,8080,8080,false,SIN,Asia Pacific,Singapore,24,0.00
8.219.1.92,2095,2095,false,SIN,Asia Pacific,Singapore,24,0.00
8.219.199.220,80,80,false,SIN,Asia Pacific,Singapore,24,0.00
8.219.210.64,2052,2052,false,SIN,Asia Pacific,Singapore,24,0.00
47.236.164.215,2052,2052,false,SIN,Asia Pacific,Singapore,24,0.00
8.222.169.222,2086,2086,false,SIN,Asia Pacific,Singapore,24,0.00
8.219.199.220,2095,2095,false,SIN,Asia Pacific,Singapore,24,0.00
8.219.78.1,8880,8880,false,SIN,Asia Pacific,Singapore,24,0.00
8.219.78.188,2095,2095,false,SIN,Asia Pacific,Singapore,24,0.00
8.219.122.55,8880,8880,false,SIN,Asia Pacific,Singapore,24,0.00
47.236.169.15,2086,2086,false,SIN,Asia Pacific,Singapore,24,0.00
47.236.253.41,80,80,false,SIN,Asia Pacific,Singapore,24,0.00
8.219.210.64,2082,2082,false,SIN,Asia Pacific,Singapore,24,0.00
47.237.95.156,80,80,false,SIN,Asia Pacific,Singapore,24,0.00
47.237.0.31,2052,2052,false,SIN,Asia Pacific,Singapore,24,0.00
47.236.121.23,2095,2095,false,SIN,Asia Pacific,Singapore,24,0.00
8.222.187.4,8443,8443,true,SIN,Asia Pacific,Singapore,24,0.00
8.219.106.156,2052,2052,false,SIN,Asia Pacific,Singapore,24,0.00
8.222.169.222,8880,8880,false,SIN,Asia Pacific,Singapore,24,0.00
47.236.149.107,8080,8080,false,SIN,Asia Pacific,Singapore,24,0.00
8.219.198.34,2095,2095,false,SIN,Asia Pacific,Singapore,24,0.00
47.236.104.11,8080,8080,false,SIN,Asia Pacific,Singapore,24,0.00
47.236.169.141,2086,2086,false,SIN,Asia Pacific,Singapore,24,0.00
47.245.96.80,2082,2082,false,SIN,Asia Pacific,Singapore,24,0.00
47.236.117.48,80,80,false,SIN,Asia Pacific,Singapore,24,0.00
8.219.87.30,2082,2082,false,SIN,Asia Pacific,Singapore,24,0.00
8.219.142.191,2086,2086,false,SIN,Asia Pacific,Singapore,24,0.00
8.219.110.81,80,80,false,SIN,Asia Pacific,Singapore,24,0.00
47.236.9.152,2082,2082,false,SIN,Asia Pacific,Singapore,24,0.00
8.219.49.65,8880,8880,false,SIN,Asia Pacific,Singapore,24,0.00
8.219.174.142,2086,2086,false,SIN,Asia Pacific,Singapore,25,0.00
8.219.99.169,80,80,false,SIN,Asia Pacific,Singapore,25,0.00
8.219.139.13,2082,2082,false,SIN,Asia Pacific,Singapore,25,0.00
47.236.10.182,2052,2052,false,SIN,Asia Pacific,Singapore,25,0.00
47.236.87.246,2082,2082,false,SIN,Asia Pacific,Singapore,25,0.00
8.219.77.222,80,80,false,SIN,Asia Pacific,Singapore,25,0.00
47.236.202.91,8880,8880,false,SIN,Asia Pacific,Singapore,25,0.00
8.219.77.222,8080,8080,false,SIN,Asia Pacific,Singapore,25,0.00
8.219.117.198,2082,2082,false,SIN,Asia Pacific,Singapore,25,0.00
8.219.210.64,8880,8880,false,SIN,Asia Pacific,Singapore,25,0.00
8.219.237.250,2086,2086,false,SIN,Asia Pacific,Singapore,25,0.00
8.219.170.232,2095,2095,false,SIN,Asia Pacific,Singapore,25,0.00
8.219.60.54,2086,2086,false,SIN,Asia Pacific,Singapore,25,0.00
47.237.95.140,2095,2095,false,SIN,Asia Pacific,Singapore,25,0.00
47.236.146.249,2052,2052,false,SIN,Asia Pacific,Singapore,25,0.00
47.237.95.13,8880,8880,false,SIN,Asia Pacific,Singapore,25,0.00
8.219.248.47,80,80,false,SIN,Asia Pacific,Singapore,25,0.00
8.219.209.14,2052,2052,false,SIN,Asia Pacific,Singapore,25,0.00
8.219.126.240,2082,2082,false,SIN,Asia Pacific,Singapore,25,0.00
47.236.121.23,8080,8080,false,SIN,Asia Pacific,Singapore,25,0.00
8.219.114.201,8080,8080,false,SIN,Asia Pacific,Singapore,25,0.00
47.237.92.26,8080,8080,false,SIN,Asia Pacific,Singapore,25,0.00
47.236.169.141,2086,2086,false,SIN,Asia Pacific,Singapore,25,0.00
8.219.120.87,2082,2082,false,SIN,Asia Pacific,Singapore,25,0.00
8.219.229.190,80,80,false,SIN,Asia Pacific,Singapore,25,0.00
8.219.107.135,2082,2082,false,SIN,Asia Pacific,Singapore,25,0.00
8.219.240.160,2086,2086,false,SIN,Asia Pacific,Singapore,25,0.00
8.219.163.195,2086,2086,false,SIN,Asia Pacific,Singapore,25,0.00
8.222.237.131,8080,8080,false,SIN,Asia Pacific,Singapore,25,0.00
8.219.6.150,80,80,false,SIN,Asia Pacific,Singapore,25,0.00
47.236.180.51,2086,2086,false,SIN,Asia Pacific,Singapore,25,0.00
47.236.5.223,2082,2082,false,SIN,Asia Pacific,Singapore,25,0.00
47.236.170.54,80,80,false,SIN,Asia Pacific,Singapore,25,0.00
47.236.144.208,80,80,false,SIN,Asia Pacific,Singapore,25,0.00
8.219.100.168,8080,8080,false,SIN,Asia Pacific,Singapore,25,0.00
47.236.87.246,2086,2086,false,SIN,Asia Pacific,Singapore,25,0.00
47.236.174.206,2082,2082,false,SIN,Asia Pacific,Singapore,25,0.00
8.219.111.175,2086,2086,false,SIN,Asia Pacific,Singapore,25,0.00
47.236.174.206,2086,2086,false,SIN,Asia Pacific,Singapore,25,0.00
8.219.87.30,8080,8080,false,SIN,Asia Pacific,Singapore,25,0.00
47.236.202.91,2082,2082,false,SIN,Asia Pacific,Singapore,25,0.00
47.236.144.48,8880,8880,false,SIN,Asia Pacific,Singapore,25,0.00
47.236.169.164,8080,8080,false,SIN,Asia Pacific,Singapore,25,0.00
8.219.67.133,8080,8080,false,SIN,Asia Pacific,Singapore,25,0.00
47.236.10.182,80,80,false,SIN,Asia Pacific,Singapore,25,0.00
47.237.94.140,8880,8880,false,SIN,Asia Pacific,Singapore,25,0.00
47.236.180.24,2095,2095,false,SIN,Asia Pacific,Singapore,25,0.00
8.222.208.38,2082,2082,false,SIN,Asia Pacific,Singapore,25,0.00
8.219.229.190,8080,8080,false,SIN,Asia Pacific,Singapore,25,0.00
8.219.235.164,2082,2082,false,SIN,Asia Pacific,Singapore,25,0.00
8.219.113.232,8080,8080,false,SIN,Asia Pacific,Singapore,25,0.00
8.219.83.71,2082,2082,false,SIN,Asia Pacific,Singapore,25,0.00
47.236.180.51,80,80,false,SIN,Asia Pacific,Singapore,25,0.00
8.219.51.211,2095,2095,false,SIN,Asia Pacific,Singapore,25,0.00
47.236.202.91,2086,2086,false,SIN,Asia Pacific,Singapore,25,0.00
47.237.125.8,8880,8880,false,SIN,Asia Pacific,Singapore,25,0.00
8.219.111.175,80,80,false,SIN,Asia Pacific,Singapore,25,0.00
47.236.167.231,8080,8080,false,SIN,Asia Pacific,Singapore,25,0.00
47.245.118.70,80,80,false,SIN,Asia Pacific,Singapore,25,0.00
47.236.172.95,2095,2095,false,SIN,Asia Pacific,Singapore,25,0.00
47.236.80.110,2082,2082,false,SIN,Asia Pacific,Singapore,25,0.00
47.236.117.48,2052,2052,false,SIN,Asia Pacific,Singapore,25,0.00
8.219.113.232,8880,8880,false,SIN,Asia Pacific,Singapore,25,0.00
47.236.189.92,80,80,false,SIN,Asia Pacific,Singapore,25,0.00
47.236.168.17,2095,2095,false,SIN,Asia Pacific,Singapore,25,0.00
8.222.184.198,2095,2095,false,SIN,Asia Pacific,Singapore,25,0.00
47.237.95.156,2086,2086,false,SIN,Asia Pacific,Singapore,25,0.00
47.236.83.239,80,80,false,SIN,Asia Pacific,Singapore,25,0.00
8.219.126.240,8080,8080,false,SIN,Asia Pacific,Singapore,25,0.00
8.219.111.147,80,80,false,SIN,Asia Pacific,Singapore,25,0.00
47.237.92.26,80,80,false,SIN,Asia Pacific,Singapore,25,0.00
47.236.180.24,8880,8880,false,SIN,Asia Pacific,Singapore,25,0.00
8.219.87.30,2086,2086,false,SIN,Asia Pacific,Singapore,25,0.00
8.219.201.8,2086,2086,false,SIN,Asia Pacific,Singapore,25,0.00
8.222.162.45,8880,8880,false,SIN,Asia Pacific,Singapore,25,0.00
47.237.10.1,80,80,false,SIN,Asia Pacific,Singapore,26,0.00
8.219.83.201,2052,2052,false,SIN,Asia Pacific,Singapore,26,0.00
47.236.118.216,80,80,false,SIN,Asia Pacific,Singapore,26,0.00
8.219.193.202,8880,8880,false,SIN,Asia Pacific,Singapore,26,0.00
8.219.114.201,2086,2086,false,SIN,Asia Pacific,Singapore,26,0.00
47.236.171.205,2095,2095,false,SIN,Asia Pacific,Singapore,26,0.00
47.74.155.26,80,80,false,SIN,Asia Pacific,Singapore,26,0.00
47.237.0.31,2086,2086,false,SIN,Asia Pacific,Singapore,26,0.00
47.237.81.112,80,80,false,SIN,Asia Pacific,Singapore,26,0.00
8.222.193.65,2095,2095,false,SIN,Asia Pacific,Singapore,26,0.00
47.236.144.156,8080,8080,false,SIN,Asia Pacific,Singapore,26,0.00
8.219.235.164,2086,2086,false,SIN,Asia Pacific,Singapore,26,0.00
8.219.132.64,8080,8080,false,SIN,Asia Pacific,Singapore,26,0.00
47.236.164.215,2082,2082,false,SIN,Asia Pacific,Singapore,26,0.00
47.236.123.133,8880,8880,false,SIN,Asia Pacific,Singapore,26,0.00
47.236.158.158,2052,2052,false,SIN,Asia Pacific,Singapore,26,0.00
47.237.95.140,2086,2086,false,SIN,Asia Pacific,Singapore,26,0.00
8.219.40.37,80,80,false,SIN,Asia Pacific,Singapore,26,0.00
8.219.122.55,80,80,false,SIN,Asia Pacific,Singapore,26,0.00
8.219.40.37,2086,2086,false,SIN,Asia Pacific,Singapore,26,0.00
8.219.189.143,2052,2052,false,SIN,Asia Pacific,Singapore,26,0.00
47.236.130.95,2086,2086,false,SIN,Asia Pacific,Singapore,26,0.00
47.236.189.92,2052,2052,false,SIN,Asia Pacific,Singapore,26,0.00
8.219.111.175,8880,8880,false,SIN,Asia Pacific,Singapore,26,0.00
8.219.210.57,2052,2052,false,SIN,Asia Pacific,Singapore,26,0.00
47.236.17.193,8880,8880,false,SIN,Asia Pacific,Singapore,26,0.00
47.236.164.215,2086,2086,false,SIN,Asia Pacific,Singapore,26,0.00
47.236.169.141,2052,2052,false,SIN,Asia Pacific,Singapore,26,0.00
8.219.50.180,2082,2082,false,SIN,Asia Pacific,Singapore,26,0.00
8.219.117.198,2095,2095,false,SIN,Asia Pacific,Singapore,26,0.00
47.236.168.17,8080,8080,false,SIN,Asia Pacific,Singapore,26,0.00
47.236.169.164,2095,2095,false,SIN,Asia Pacific,Singapore,26,0.00
47.236.93.176,2086,2086,false,SIN,Asia Pacific,Singapore,26,0.00
47.236.144.208,8880,8880,false,SIN,Asia Pacific,Singapore,26,0.00
8.222.215.228,2052,2052,false,SIN,Asia Pacific,Singapore,26,0.00
8.219.198.139,80,80,false,SIN,Asia Pacific,Singapore,26,0.00
47.236.80.110,2095,2095,false,SIN,Asia Pacific,Singapore,26,0.00
8.219.114.201,80,80,false,SIN,Asia Pacific,Singapore,26,0.00
8.219.86.200,2082,2082,false,SIN,Asia Pacific,Singapore,26,0.00
8.222.164.209,2082,2082,false,SIN,Asia Pacific,Singapore,26,0.00
8.219.201.245,8880,8880,false,SIN,Asia Pacific,Singapore,26,0.00
47.237.8.82,8080,8080,false,SIN,Asia Pacific,Singapore,26,0.00
47.236.189.92,8080,8080,false,SIN,Asia Pacific,Singapore,26,0.00
8.219.100.168,2095,2095,false,SIN,Asia Pacific,Singapore,26,0.00
8.219.170.232,2095,2095,false,SIN,Asia Pacific,Singapore,26,0.00
8.219.229.190,2095,2095,false,SIN,Asia Pacific,Singapore,26,0.00
8.219.0.48,2095,2095,false,SIN,Asia Pacific,Singapore,26,0.00
47.237.11.182,2082,2082,false,SIN,Asia Pacific,Singapore,26,0.00
